@relation C__NLP_Ass2_OutputFiles_Thomas_Baker

@attribute text string
@attribute @@class@@ {000,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020,021,022,023,024,025,026,027,028,029,030,031,032,033,034,035,036,037,038,039,040,041,042,043,044,045,046,047,048,049,050,051,052,053,054,055,056,057,058,059,060,061,062,063,064,065,066,067,068,069,070,071,072,073,074,075,076,077,078,079,080,081,082,083,084,085,086,087,088,089,090,091,092,093,094,095,096,097,098,099}

@data
'Main Index to the Baker Surname Database Welcome to this section of the Long Island Genealogy Surname Database The Main entrance can be found at Long Island Genealogy Some of the Best Long Island Research Texts are Now Available on CD Difficult to acquire Family History Local History Church Town Marriage Death and Internment Records Now available for HOME research Now you can own them each for under Individual and Collection CDs available all at great savings The gedcom to this file is available on our Tracking Down Our Family Heritage CD It is also available as part of our GEDCOM Collection CD more Information of the proceeds of each purchase go toward the expansion of Long Island Genealogy and the support of its Web Presence The Descendants of Thomas Baker Thomas BAKER son of Thomas BAKER and Frances DOWNE was born in Hothfield Kent England September Thomas died April in East H ton Suffolk County New York at years of age He was interred May at the South End Burial Ground in East H ton Suffolk County New York He married Alice DAYTON June in New Haven New Haven Colony Connecticut Alice was born May in Ashford Kent England Alice was the daughter of Ralph DAYTON and Alice GOLDHATCH Alice died February in Amagansett Suffolk County New York at years of age She was interred February at the Amagansett Burial Ground in Amagansett Suffolk County New York She was baptized May at Saint Mary s Church in Ashford Kent England A great Baker Descendant Resourde if THOMAS BAKER OF EAST HAMPTON for further information and contacts please make a visit Main Index to the Baker Surname Database Tree currently contains individuals in family groups Adams Ahrens Akam Allen Allerton Ann Applebee Arnold Arthur Bain Baker Bancroft Barbra Barker Barnes Barr Bastiaendr Bates Bault Bayles Beckwith Beiler Bell Bellemy Bennett Berg Blevins Bock Boisso Bollerman Bourne Boyd Bradshaw Brewster Bridgett Brittle Brittal Bickel Brooks Brown Brundage Burnhardt Bushong Cameron Canty Capsel Carll Carpenter Cashow Cathrine Chandler Chidsey Chisholm Christman Clemenger Clifford Cole Collins Conger Conklin Conkling Connor Cook Cornett Cornutt Corrie Crosby Daniels Davis Dayton Debevoise Depew Deurcant Dillion Dillon Dimiani Dominy Dorsey Downe Duffield Dunn Duyrcant Eaton Edwards England Esther Eyers Fairfield Fenton Fesler Fico Finzelburg Fish Fitzpatrick Fitzpatrick Fleet Flick Ford Formals Frainin Francis Fuller Funkhauser Gabhardt Garcia Gardenar Gardiner Gardner Garland Garret Gates Gerard Gilmartain Goldhatch Goodsell Grafe Gray Green Greenlees Greenless Groff Guillaume Gulick Hadley Haig Halliday Hammond Hand Harding Harrington Hathaway Havens Heath Hedges Hensel Hicks Hinds Hite Hodgin Hoen Holmes Houk Howell Huberin Hulse Hunter Huntting Hutchinson Jackson Jacobs Jaka James Jobst Johnson Jones Jordan Jr Jugenitz Kamkeha Keith Kellogg Kelly Kennedy Kilroy Kiner Kinser Kizer Klingston Knapp Knoll Kupinski La u nder Lambert L man Lawrence I Lawrence Leason Leek Liebenguth Lloyd Loraine Lorentz Lorrainne Maass Mac Lewee Madden Maddox Mann Mansfield Mays Mayti Mc Fadden Mc Lendon McClung McCourt Mead Meade Meagher Meiners Melyn Merritt Mesch Middlemass Milan Miller Mills Moore Morris Mosher Mulford Murphy Myers Mylesen Neligh Nelson Nickel O Brien Ogden Omerle Ormsby Osborn Palmer Parents Parker Parsons Patton Payne Pennypacker Piersol Pierson Piester Pietersz Pollack Pool Post Powers Price Ragione Ralston Reid Reyes Rice Richards Rigden Rinker Robb Roberts Rogers Rose Rush Sackett Sanford Schellinger Schmidt Schmucker Schomas Schumaker Semple Shank Sherrill Silva Simkinson Simmons Skinner Smith Snedicor Snook Snyder Socci Soffield Soldano Sr Stearns Stevens Stewart Stickley Stocks Stratton Strickland Stryker Susan Sweezey Talcott Talmadge Tanberg Thinnes Thomas Thurber Tomberland Topping Townsend Tunnicliff Tuthill Tyson Umlauf Urbach Van Dusen Van Scoy Vazain Velie Vieth Vosburgh Walsh Walters Wanser Way Weiman Weimann Werner Weyman Wheeler White Whitmore Wieser Wilsey Wilton Winburn Wolf Woodhouse Woodruff Worthington Wyman Liebenguth Wyman Yarrington Yeager Youngs Page built by Gedpage Version copy on April ',074
'THOMAS BAKER Online Information article about THOMAS BAKER English Deutsch Espa ntilde ol Fran ais Online Encyclopedia Search over articles from the original classic Encyclopedia Britannica th Edition THOMAS BAKER Online Encyclopedia Originally appearing in Volume V Page of the Encyclopedia Britannica raquo Make a correction to this article raquo Add information or comments to this article Encyclopedia Home BAI BAR Spread the word del icio us it See also THOMAS THOMAS c THOMAS d o THOMAS ARTHUR GORING THOMAS CHARLES LOUIS AMBROISE THOMAS GEORGE c THOMAS GEORGE HENRY o THOMAS ISAIAH THOMAS PIERRE THOMAS SIDNEY GILCHRIST THOMAS ST THOMAS THEODORE THOMAS WILLIAM d THOMAS See also BAKER HENRY BAKER SIR BENJAMIN BAKER SIR RICHARD BAKER SIR SAMUEL WHITE THOMAS BAKER BAKER VALENTINE BAKER PASHA BAKER See also ENGLISH English See also ANTIQUARY antiquary was See also BORN IGNAZ EDLER VON born on the th of See also SEPTEMBER Lat septem seven September at Lanchester See also DURHAM DURHAM JOHN GEORGE LAMBTON ST EARL OF Durham He was the See also GRANDSON Ger Grandsee grandson of See also COLONEL derived either from Lat column Fr colonne column or Lat corona a crown Colonel See also BAKER HENRY BAKER SIR BENJAMIN BAKER SIR RICHARD BAKER SIR SAMUEL WHITE BAKER THOMAS BAKER VALENTINE BAKER PASHA Baker of Crook Durham who won fame in the See also CIVIL civil See also WAR WAR O Eng werre Fr guerre of Teutonic origin cf O H G werran to confound war by his See also DEFENCE DEFENCE Lat defendere to defend defence of See also NEWCASTLE NEWCASTLE DUKES OF Newcastle against the Scots He was educated at the See also FREE free school at Durham and proceeded thence in to St See also JOHN JOHN JOHN c JOHN JOHN JOHN JOHN JOHN Heb llni JOHN ZAPOLYA JOHN TH MARQUESS OF TWEEDDALE c JOHN DON JOHN DON JOHN GOSPEL OF ST JOHN or HAYS JOHN THE APOSTLE JOHN THE EPISTLES OF John s See also COLLEGE Collegium College See also CAMBRIDGE CAMBRIDGE EARLS AND DUKES OF CAMBRIDGE RICHARD OWEN Cambridge where he afterwards obtained a fellowship See also LORD LORD O Eng hldford i e hldfweard the warder or keeper of bread hlIf loaf the word is not represented in any other Teutonic language LORD JOHN Lord See also CREW sometimes explained as a sea term of Scandinavian origin cf O Icel kris a swarm or crowd but now regarded as a shortened form of accrue accrewe used in the th century in the sense of a reinforcement O Fr acreue from accrofire to grow CREW NATHANIEL CREW RD BARON Crew See also BISHOP A S bisceop from Lat episcopus Gr irio Korros overlooker or overseer BISHOP ISABELLA BISHOP SIR HENRY ROWLEY bishop of Durham collated him to the rectory of See also LONG GEORGE LONG JOHN DAVIS Long See also NEWTON NEWTON ALFRED NEWTON JOHN NEWTON JOHN NEWTON SIR CHARLES THOMAS NEWTON SIR ISAAC Newton in his See also DIOCESE formed on Fr diocese in place of the Eng form diocess current until the th century from Lat dioecesis med Lat variant diocesis from Gr Swucio tc house keeping administration miceas to keep house to govern diocese in and intended to give him that of Sedgefield with a prebend had not Baker incurred his displeasure by refusing to read See also JAMES JAMES Gr IlrKw l or the Heb Ya akob or Jacob JAMES JAMES FRANCIS EDWARD STUART JAMES ND EARL OF DOUGLAS AND MAR c JAMES DAVID JAMES EPISTLE OF JAMES GEORGE PAYNE RAINSFOP JAMES HENRY JAMES JOHN ANGELL JAMES THOMAS c JAMES WILLIAM JAMES WILLIAM d James II s See also DECLARATION from Lat declarare to make fully clear clams Declaration of See also INDULGENCE Lat indulgentia indulgere to grant concede Indulgence The bishop who disgraced him for this refusal and who was after wards specially excepted from See also WILLIAM WILLIAM WILLIAM WILLIAM J WILLIAM A S Wilhelm O Norse Vilhidlmr O H Ger Willahelm Willahalm M H Ger Willehelm Willehalm Mod Ger Wilhelm Du Willem O Fr Villalme Mod Fr Guillaume from will Goth vilja and helm Goth hilms Old Norse hidlmr meaning WILLIAM c C WILLIAM TH William s See also ACT Lat actus actum Act of See also INDEMNITY through Fr indemnite Lat indemnis free from damage or loss in negative and damnum loss Indemnity took the oaths to that See also KING KING O Eng cyning abbreviated into cyng cing cf O H G chun kuning chun kunig M H G kiinic kiinec kiinc Mod Ger Konig O Norse konungr kongr Swed konung kung KING OF OCKHAM PETER KING ST BARON KING CHARLES WILLIAM KING CLARENCE KING EDWARD KING EDWARD KING HENRY KING RUFUS KING THOMAS KING WILLIAM KING WILLIAM king and kept his bishopric till his See also DEATH death Baker on the other See also HAND HAND a word common to Teutonic languages cf Ger Hand Goth handus HAND FERDINAND GOTTHELF r hand though he had opposed James refused to take the oaths to William he resigned Long Newton on the st of See also AUGUST originally Sextilis August o and retired to St John s in which he was protected till the loth of See also JANUARY January when he and one and twenty others were deprived of their fellowships After the passing of the Registering Act in he could not be prevailed on to comply with its requirements by registering his See also ANNUITY from Lat annus a year annuity of although that annuity See also LEFT left him by his See also FATHER father with per annum from his See also ELDER Eng ellarn Ger Holunder Fr sureau ELDER Gr rpev iTepos elder See also BROTHER brother s collieries was now his whole subsistence He retained a lively sense of the injuries he had suffered and inscribed himself in all his own books as well as in those which he gave to the college library socius ejectus and in some See also RECTOR Lat for ruler guide c from regere rule rector ejectus He continued to reside in the college as commoner See also MASTER Lat magister related to tnagis more as the corresponding minister is to minus less the English form is due partly to the O Eng maegister and partly to O Fr maistre mod maitre cf Du meester Ger Meister Ital maestro master till his sudden death from See also APOPLEXY Gr arov n i a from aroaMvvew to strike down to stun apoplexy on the nd of See also JULY July The whole of his valuable books and See also MANUSCRIPTS manuscripts he bequeathed to the university The only workshe published were Reflections on Learning showing the Insufciency thereof in its several particulars in See also ORDER ORDER through Fr ordre for earlier ordene from Lat ordo ordinis rank service arrangement the ultimate source is generally taken to be the root seen in Lat oriri rise arise begin cf origin ORDER HOLY order to evince the usefulness and See also NECESSITY Lat necessitas necessity of See also REVELATION BOOK OF Revelation Lond and the See also PREFACE Med Lat prefatia for classical praefatio praefari to speak beforehand preface to Bishop See also FISHER FISHER ALVAN FISHER GEORGE PARK FISHER JOHN c FISHER JOHN ARBUTHNOT FISHER ST BARON Fisher s Funeral See also SERMON Lat sermo a discourse Sermon for See also MARGARET MARGARET MARGARET MARGARET MARGARET ST c MARGARET ST SANCTA MARGARITA Margaret Countess of See also RICHMOND RICHMOND EARLS AND DUKES OF RICHMOND LEGH RICHMOND SIR WILLIAM BLAKE Richmond and See also DERBY DERBY EARLS OF Derby both without his name His valuable See also MANUSCRIPT manuscript collections relative to the See also HISTORY history and antiquities of the university of Cambridge amounting to See also THIRTY thirty nine volumes in See also FOLIO properly the ablative case of the Lat folium leaf but also frequently an adaptation of the Ital foglio folio and three in See also QUARTO quarto are divided between the See also BRITISH British Museum and the public library at Cambridge the former possessing twenty three volumes the latter sixteen in folio and three in quarto The See also LIFE life of Baker was written by See also ROBERT ROBERT ROBERT HUBERT ROBERT LOUIS LEOPOLD Robert Masters Carob and by See also HORACE QuINTus HORATIUS FLACCUS B C Horace See also WALPOLE HORATIO WALPOLE SIR SPENCER Walpole in the quarto edition of his See also WORKS works End of Article THOMAS BAKER Additional information and Comments There are no comments yet for this article raquo Add information or comments to this article Please link directly to this article Highlight the code below right click and select copy Then paste it into your website email or other HTML lt a href http encyclopedia jrank org BAI_BAR BAKER_THOMAS_ _ _ html gt THOMAS BAKER lt a gt Site content images and layout Copyright copy Net Industries worldwide Do not copy download transfer or otherwise replicate the site content in whole or in part Links to articles and home page are always encouraged back SIR SAMUEL WHITE BAKER next VALENTINE BAKER PASHA BAKER Site copy Net Industries',075
'indieville review aidan baker thomas baker alan bloor terza rima steering clear of the mainstream since november review info opinion Aidan Baker Thomas Baker Alan Bloor Terza Rima CDR Public Eyesore Genres ambient experimental improv Bryan Day PE S th St Omaha NE Jun Jul The Terza Rima CDR is a recording of a live performance from the Ambient Ping Series which took place in my very hometown of Toronto Canada It is divided into three pieces none of which are shorter than seventeen minutes The first piece is the eerie Pentrametrical which takes a glitchy metallic sound and lays a dark ambiance over it When the sparse piano gradually comes in the resulting noise is slightly more tuneful yet still creepy and spaced out Eventually it turns into a mysterious almost psychedelic sound sculpture that feels as if it could be the score to a very offbeat film Fear and Loathing in Las Vegas came to mind The second track is Interlaced Rhyme Scheme a thirty minute epic that spans through ambiance s ling and almost jazzy piano playing It s an amazing accomplished piece that s both bizarre and mesmerizing The final piece is Tertiary which starts off with frantic piano doodling but then dissolves into ambient guitar abstraction only to disintegrate further into a throbbing electronic piano tinkling finale that slowly fades into silence followed by the restrained clapping of a disembodied audience Genius Altogether this is a terrific release of experimental improv and ambient avant garde music Those interested in the genres are encouraged to give Terza Rima a try they won t be disappointed Matt Shimmer Vitals tracks distributed by the label released ',076
'cd discography Various Accordeon Jazz Various Artistes de Bruxelles et de Wallonie Various Couleurs Jazz Wallonie Bruxelles Rene Thomas The Real Cat Various Guitare Rene Thomas Quintet Rene Thomas et son Quintette Rene Thomas Quintet The Paris Sessions Henri Renaud Sextet Henri Renaud Trio Sextet All Stars Sonny Rollins Sonny Rollins The Big Brass Sonny Rollins j Brass Trio Various j Jazz en Verve Rene Thomas Quintet l Guitar Groove Rene Thomas Trio m All Morning Long Thomas Jaspar Quintet Thomas Jaspar Quintet Various Years Of Belgian Jazz Chet Baker Sextet Chet Is Back Chet Baker Somewhere Over The Rainbow Chet Baker The Italian Sessions Various In Jazz John Lewis Milanese Story Animal Dance Bobby Jaspar Quartet The Bobby Jaspar Quartet Thomas Baker Quintet Hallucinations Chet Baker Stella By Starlight Various Trumpets Anthology Various My Funny Valentine Lou Bennett Enfin Rene Thomas Meeting Mister Thomas Sonny Criss Mr Blues pour flirter Various Jazz Round Midnight The Duke Ellington Billy Strayhorn Songbook Rene Thomas Blue Note Paris Lee Konitz From Newport To Nice Lou Bennett Pentacostal Feeling Various Orgue Bobby Jaspar With Friends Daniel Humair Surrounded Eddie Louiss Trio Eddie Louiss Trio Stan Getz Dynasty Stan Getz Quartet Live Stan Getz Stan Getz With European Friends Claude Nougaro Recreation Plume d ange Rene Thomas Hommage a Rene Thomas Rene Thomas Guitar Genius Vol Rene Thomas Guitar Genius Vol home discography biography gallery books magazines concert reports music link archive contributors get in touch news tribute',077
'Thomas Roland Baker Veteran of the USS West Virginia BB Thomas Roland Baker SK c USS West Virginia July Thomas Baker enlisted in the Navy on April He was discharged on January He re enlisted August for years special temporary enlistment in the U S C G He enlisted again on January in the USNR and he served on destroyer U S S John D Henley in the Pacific July Our Uncle Thomas R Baker served aboard this ship The document we have is the discharge certificate It states he enlisted as Apc Sea On April At Jacksonville FL For Minority years Ratings held Apr Sea Sea c SK c SK c Service NTS H ton Roads VA USS WEST VIRGINIA Rating at discharge Storekeeper second class AA Discharge date is January He re enlisted August for years special temporary enlistment in the U S C G U S N R S Detroit Michigan January enlisted this date to serve full years in the USNR This was the time I was old enough to remember Have picture of him in uniform He served on destroyer U S S John D Henley in the Pacific Cannot find a discharge date for this time of service But remember him telling of watching a kamikaze attack and another time being able to see flamethrowers on an island Can you imagine his monthly rate of pay was a month The paid him cents per mile to go from San Pedro California to T a FL When discharged from U S S West Virginia Included in the things I found in my parents house is a copy of the menu for Thanksgiving Day November when the ship was at San Pedro California Besides all the food that is listed it ends with coffee cigars and cigarettes E R Corlett Chief Commissary Steward U S Navy Sometimes it really pays to go through papers one sheet at a time You never know what you will find I do not remember the family ever talking about my uncle s previous service I will be glad to make copies of these documents if you would like to have them Because of I never received the paperwork I requested about his discharge at the end of WW Sincerely Barbara A Baker Chirio Niece of Thomas Roland Baker Back to Veterans page',078
'Descendants of Alexander BAKER Fourth Generation Fourth Generation Thomas Baker William Samuel Alexander was born in Pa Jan Thomas died Jan in Culpepper County Va at years of age He married Dorthey Davenport ABT Dorthey Davenport is Dorthey was born Nov Dorthey died ABT in Burke County Nc At years of age Dorthey became the mother of William Baker Jul At years of age Dorthey became the mother of Thomas Baker Apr At years of age Dorthey became the mother of Mary Baker Apr At years of age Dorthey became the mother of Josie Baker in Jan Jan At years of age Dorthey became the mother of Martin Baker in Jan Jan At years of age Dorthey became the mother of Corthe Baker May At years of age Dorthey became the mother of Henry Baker in Mar Mar At years of age Dorthey became the mother of David Baker in Bakersville Mitchell County Nc Jun At years of age Dorthey became the mother of Dorothy Baker in Feb Bakersville Nc Feb At years of age Dorthey became the mother of Richard Baker in Bakersville Mitchell County Nc Dec At years of age Dorthey became the mother of James Baker in Bakersville Mitchell County Nc Feb At years of age Dorthey became the mother of John Sr Baker in Bakersville Mitchell County N c May At years of age Dorthey became the mother of Charlie Baker Feb At years of age Thomas became the father of William Baker Jul At years of age Thomas became the father of Thomas Baker Apr At years of age Thomas became the father of Mary Baker Apr At years of age Thomas became the father of Josie Baker in Jan Jan At years of age Thomas became the father of Martin Baker in Jan Jan At years of age Thomas became the father of Corthe Baker May At years of age Thomas became the father of Henry Baker in Mar Mar At years of age Thomas became the father of David Baker in Bakersville Mitchell County Nc Jun At years of age Thomas became the father of Dorothy Baker in Feb Bakersville Nc Feb At years of age Thomas became the father of Richard Baker in Bakersville Mitchell County Nc Dec At years of age Thomas became the father of James Baker in Bakersville Mitchell County Nc Feb At years of age Thomas became the father of John Sr Baker in Bakersville Mitchell County N c May At years of age Thomas became the father of Charlie Baker Feb Thomas Baker and Dorthey Davenport had the following children i William Baker was born Jul ii Thomas Baker was born Apr iii Mary Baker was born Apr iv Josie Baker was born in Jan Jan v Martin Baker was born in Jan Jan vi Corthe Baker was born May vii Henry Baker was born in Mar Mar viii David Baker was born Jun ix Dorothy Baker was born in Feb Bakersville Nc Feb x Richard Baker was born in Bakersville Mitchell County Nc Dec Richard died Dec in Trenton Nj at years of age xi James Baker was born in Bakersville Mitchell County Nc Feb xii John Sr Baker was born May xiii Charlie Baker was born Feb Send email to preparer curt maggard mindspring com Return to Table of Contents or Index Go to Next Page Go to Previous Page',079
'Rochester NY hickory stick furniture refinishing antiques cottage rustic lodge stick furniture Enable Javascript to correctly view this page Welcome to The Furniture Doctor Located in the rustic Finger Lakes region of western NY featuring a large selection of home furnishings including rustic furniture adirondack stick and hickory furniture and so much more bull upholstery custom designed furniture bull mirror resilvering bull custom mattresses box springs bull clock sales and service bull antique refinishing bull caning bull marble repairs bull and much more WINTER SPECIAL Find out about our FREE hotel certificates SUPER SPECIALS On all discounted floor s les more like home than home manufacturers page We carry a very wide range of furniture Make sure to see our manufacturers page raquo WHAT S NEW Since we re always adding new items to our website please subscribe to our e mailing list to receive occasional messages to keep you up to date Subscribe Unsubscribe If your e mail address has changed please unsubscribe your old one and enter your new one home furniture rugs services about us map contact us for more information call The Furniture Doctor Rtes Bloomfield NY the furniture doctor online com',080
'The Fine Lady s Airs by Thomas Baker Project Gutenberg Online Book Catalog gt Quick Search Author Title Word s EText No Advanced Search Recent Books Top Offline Catalogs My Bookmarks Main Page Project Gutenberg needs your donation More Info Did you know that you can help us produce ebooks by proof reading just one page a day Go to Distributed Proofreaders The Fine Lady s Airs by Thomas Baker Help mdash Read online Bibliographic Record Creator Baker Thomas Title The Fine Lady s Airs Note Augustan Reprint Society publication number Language English EText No Release Date Copyright Status Not copyrighted in the United States If you live elsewhere check the laws of your country before downloading this ebook Base Directory files Download this ebook for free Formats Available For Download Format Encoding Compression Size Download Links Plucker none unknown main site Plain text iso none KB main site mirror sites P P Plain text iso zip KB main site mirror sites P P Plain text us ascii none KB main site mirror sites P P Plain text us ascii zip KB main site mirror sites P P If you need a special character set try our online recoding service Web site copyright copy Project Gutenberg Literary Archive Foundation mdash All Rights Reserved ',081
'Baker Richard Thomas Bright Sparcs Archival and Heritage Sources Bright Sparcs Archival and Heritage Sources Home Browse Search Previous Next Baker Richard Thomas Biographical entry Published Sources National Library of Australia Manuscript Collection Repository details Title Richard Thomas Baker Records Date Range Description Information in the Novar papers c Access Available for reference Top of Page Powerhouse Museum Repository details Title Richard Thomas Baker Records Reference MRS Date Range Description Correspondence as Curator of the Technological Museum Sydney later the Powerhouse Museum concerning all aspects of Museum administration and his scientific pursuits MRS MRS and MRS Decisions books MRS Reprints of articles on essential oils MRS Microscope used by Baker H Family papers and letters c Formats Objects Access Available for reference Top of Page Published by Australian Science and Technology Heritage Centre on ASAPWeb Originally published by Australian Science Archives Project Disclaimer Copyright and Privacy Policy Submit any comments questions corrections and additions Prepared by Acknowledgements Updated September http www asap unimelb edu au bsparcs archives P a htm Foundation Supporter Committee to Review Australian Studies in Tertiary Education Top of page Bright Sparcs Home Browse Search ',082
'Entomology Faculty Tom Baker Faculty Tom Baker Faculty Adjunct Courtesy Faculty Emeritus Extension Associates Staff Students Tom Baker Professor The Pennsylvania State University Chemical Ecology Lab University Park PA Phone FAX Email tcb psu edu Current Graduate Students Jon Lelito Education B S Entomology Cornell University M S Entomology Cornell University Ph D Entomology Michigan State University International Programs Experience Councilor for the Asia Pacific Association of Chemical Ecologists Research Focus Areas Insect Pheromones and Odor Mediated Behavior Neuroethological Studies of Olfaction Identification and Development of Insect Attractants for IPM Systems Development of Olfaction Based Biosensors Research Programs Interests Neuroethological studies of heliothine moth sex pheromone and host plant volatile mixture interactions One long term research project that my lab has been involved in with funding from the USDA NRI and from NSF has been to understand insect olfaction using a comparative approach involving heliothine moth species and their sex pheromone communication systems We perform wind tunnel experiments to understand how sex pheromone blend alterations affect moth upwind flight behavior We compare the behavioral results to single cell recordings from antennal receptor neurons In addition we backfill the neurons with cobalt dye to stain the olfactory pathways themselves and see where they project to in the antennal lobe of the brain Recently we found an unexpected interaction between pheromone components and floral odors that points to an increased role of antennal neurons in processing odor mixtures before being sent to higher analysis centers Research and development of a discriminating insect antenna based olfactory biosensor My laboratory has been working on a project over the past six years or so funded first by DARPA for four years to develop a highly sensitive tissue based biosensor that can detect discriminate and locate agents of harm such as unexploded land mines and other ordinance drugs and toxins Our biosensor called the Quadro Probe uses an array of insect antennae that reports differential patterns of excitation when placed in the odor plumes emanating from different types of odor sources many tens of meters upwind What is exciting about this biosensor is not only in its potential for detecting and locating agents of harm but also in what it is revealing to us about odor plumes and insects olfactory capabilities A computer algorithm developed in conjunction with collaborators at the University of Illinois Chicago now allows the biosensor to perform its odor discriminating feats in real time After an initial training session of approximately seconds the biosensor s probe placed in odor plumes coupled with the algorithm all operating in real time has been shown to recognize individual odor strands in the plume as a specific odor with correct signal identification Development of effective novel insect attractants traps and mating disruption dispensers For a long time now our lab s philosophy has been that the land grant university mission requires that agricultural experiment station researchers such as ourselves work to deliver useful technologies and information to the people of our state Thus one major element of my lab s research continues to be to try to isolate and identify useful new attractants and other behavior modifying chemicals and help develop them into technologies that are available in the marketplace Our work over the past years or so along these lines has resulted in a novel housefly attractant a new Drosophila fruit fly attractant and a new lacewing and ladybeetle attractant that are being or have been developed into new commercial products for use in and around the home In addition we have developed and commercialized four new mating disruptant formulations for use against the European cornborer oriental fruit moth and two moth pests of cranberry respectively These products are all listed as acceptable for use in organic practice by the Organic Materials Review Institute Relevant Publications Ochieng S A K Poole W L Roelofs N J Vickers C E Linn Jr and T C Baker Unusual pheromone receptor neuron responses in heliothine moth antennae derived from inter species imaginal disc transplantation J Comp Physiol A Baker T C Mechanism for saltational shifts in pheromone communication systems Proc Nat Acad Sci USA Park K C Ochieng S A Zhu J and T C Baker Odor discrimination using insect electroantennogram responses from an insect antennal array Chem Senses Ochieng S A and T C Baker Host plant volatiles synergize responses of sex pheromone specific olfactory receptor neurons in male Helicoverpa zea J Comp Physiol A Vickers N J Christensen T A Baker T C and J G Hildebrand How do odour plume dynamics influence the brain s olfactory code Nature London Zhu J Park K C Ochieng S A Unelius R C Obrycki J J and T C Baker Identification of Z tridecene from defensive secretion of green lacewing Chrysoperla carnea J Chem Ecol Coss eacute A A and T C Baker Electrophysiologically and behaviorally active volatiles of buffalo gourd root powder for corn rootworm beetles J Chem Ecol Zhu J A A Coss eacute J J Obrycki K S Boo and T C Baker Olfactory reactions of the twelve spotted lady beetle Coleomegilla maculata and the green lacewing Chrysoperla carnea to semiochemicals released from their prey and host plant Electroantennogram and behavioral responses J Chem Ecol Quero C and T C Baker Antagonistic effect of Z hexadecen ol on the pheromone mediated flight of Helicoverpa zea Boddie Lepidoptera Noctuidae J Insect Behav Baker T C H Y Fadamiro and A A Coss eacute Moth uses fine tuning for odour resolution Nature London Penn State College of Agricultural Sciences Cooperative Extension Research Entomology Home Research Extension Education Graduate Program Public Education Insect Advice Affiliations Facilities People Links Copyright Information This publication is available in alternative media on request Penn State is committed to affirmative action equal opportunity and the diversity of its workforce This site was design and developed by AgWebDev Please e mail us with your questions comments or suggestions at roxiesmith psu edu Last modified Wednesday November ',083
'Thomas Baker Copyright copy Notice Copyright copy Notice from Thomas Baker base on the original by Philip Greenspun All the text and pictures are copyright copy Thomas Baker You may use the pictures for any noncommercial purpose if you attribute the source e g photo courtesy Thomas Baker tjb unh edu and you notify me prior to such use If you are on the Web please omit the email address and make my name a hyperlink to my home page I am very happy to sell my pictures for advertising editorial use or stock Please contact me if you d like to use any of the photographs commercially You may redistribute the text for noncommercial purposes but please don t break up documents and please attribute the source in such a way that someone can find the most up to date version on the Web Finally and this is the nasty part a lot of magazines have been reprinting my Web pages lately If you would like to reprint something from my Web page please contact me so that we can negotiate terms You ll probably get my permission but only if you are taking the image from a bit display Anyway not to beat a dead horse but if you are charging money for your magazine that is commercial use in my opinion and you are not covered by the above license which is intended for fellow Web authors who are not charging for their work tjb unh edu',084
