#doc name topic proportion ...
10	file:/C:/NLP_Ass2/OutputFiles/Tim_Whisler/010/010.txt	10	0.2257824143070045	9	0.21758569299552907	6	0.11102831594634874	0	0.0782414307004471	3	0.0700447093889717	7	0.06184798807749628	4	0.05365126676602087	8	0.045454545454545456	5	0.045454545454545456	2	0.045454545454545456	1	0.045454545454545456	
11	file:/C:/NLP_Ass2/OutputFiles/Tim_Whisler/011/011.txt	6	0.46416083916083917	10	0.19493006993006995	0	0.07954545454545456	3	0.0458916083916084	9	0.04108391608391609	1	0.036276223776223776	8	0.03146853146853147	7	0.026660839160839164	5	0.026660839160839164	4	0.026660839160839164	2	0.026660839160839164	
12	file:/C:/NLP_Ass2/OutputFiles/Tim_Whisler/012/012.txt	3	0.37454038290858377	6	0.33548877900342333	10	0.14441485989603145	0	0.038417649296310384	1	0.02865474832002029	9	0.021681247622670218	7	0.020286547483200204	5	0.011918346646380121	2	0.010523646506910105	8	0.007734246227970078	4	0.006339546088500064	
13	file:/C:/NLP_Ass2/OutputFiles/Tim_Whisler/013/013.txt	3	0.611932473524169	10	0.19440075495438816	0	0.03638460731886337	1	0.03407780224389221	9	0.02946419209394988	6	0.02946419209394988	8	0.015623361644122891	7	0.015623361644122891	2	0.013316556569151726	4	0.012163154031666144	5	0.007549543881723813	
14	file:/C:/NLP_Ass2/OutputFiles/Tim_Whisler/014/014.txt	5	0.15259740259740262	4	0.09902597402597403	2	0.09902597402597403	10	0.08116883116883118	9	0.08116883116883118	8	0.08116883116883118	7	0.08116883116883118	6	0.08116883116883118	3	0.08116883116883118	1	0.08116883116883118	0	0.08116883116883118	
15	file:/C:/NLP_Ass2/OutputFiles/Tim_Whisler/015/015.txt	1	0.33050225437768693	3	0.16902589912970534	10	0.1459578483799937	0	0.12635000524273882	8	0.06637307329348852	7	0.05137884030617595	6	0.0479186326937192	9	0.026003984481493134	5	0.01446995910663731	2	0.01446995910663731	4	0.007549543881723813	
16	file:/C:/NLP_Ass2/OutputFiles/Tim_Whisler/016/016.txt	9	0.4918723660445514	2	0.11770018061408791	10	0.10114388922335943	0	0.07134256472004817	5	0.05478627332931969	4	0.034918723660445516	3	0.034918723660445516	6	0.031607465382299825	1	0.02498494882600843	8	0.021673690547862733	7	0.015051173991571343	
17	file:/C:/NLP_Ass2/OutputFiles/Tim_Whisler/017/017.txt	6	0.4712585464674601	10	0.23448974423904784	0	0.10635603950367181	3	0.09428547311555668	1	0.024647590107200135	9	0.017219549252975436	7	0.01629104414619735	5	0.013505528825863089	2	0.008863003291972652	8	0.007934498185194564	4	0.005148982864860302	
18	file:/C:/NLP_Ass2/OutputFiles/Tim_Whisler/018/018.txt	10	0.4062766501790892	0	0.13986013986013987	6	0.13423162203650008	7	0.08357496162374212	8	0.0816987890158622	9	0.06481323554494287	3	0.023537438171584515	1	0.02166126556370459	2	0.01790892034794474	5	0.01415657513218489	4	0.012280402524304963	
19	file:/C:/NLP_Ass2/OutputFiles/Tim_Whisler/019/019.txt	9	0.8511857707509882	0	0.0424901185770751	4	0.01640316205533597	10	0.014229249011857709	7	0.012055335968379448	6	0.012055335968379448	5	0.012055335968379448	8	0.009881422924901186	3	0.009881422924901186	2	0.009881422924901186	1	0.009881422924901186	
20	file:/C:/NLP_Ass2/OutputFiles/Tim_Whisler/020/020.txt	3	0.7459910981037742	10	0.16718492774830804	0	0.0384122919334187	1	0.028687275166148406	6	0.005548442168160478	8	0.0038717151393207736	7	0.0025303335162490093	2	0.0025303335162490093	9	0.0018596427047131274	4	0.0018596427047131274	5	0.0015242972989451865	
21	file:/C:/NLP_Ass2/OutputFiles/Tim_Whisler/021/021.txt	4	0.6772261205717719	0	0.16309506347501454	10	0.1081322778611073	9	0.015851009969575523	6	0.01241583586870632	7	0.009813431246835713	8	0.004036092986282962	1	0.0038799487089707253	2	0.002526698305598009	5	0.001641880734162002	3	0.0013816402719749412	
22	file:/C:/NLP_Ass2/OutputFiles/Tim_Whisler/022/022.txt	6	0.5308747855917667	1	0.11106346483704975	10	0.0874785591766724	0	0.05917667238421956	3	0.040308747855917676	7	0.0355917667238422	5	0.0355917667238422	9	0.026157804459691254	4	0.026157804459691254	2	0.026157804459691254	8	0.021440823327615783	
23	file:/C:/NLP_Ass2/OutputFiles/Tim_Whisler/023/023.txt	7	0.44963842975206614	10	0.29764979338842973	0	0.061854338842975205	9	0.05191115702479339	6	0.0490702479338843	8	0.024922520661157025	3	0.019240702479338845	1	0.019240702479338845	2	0.010717975206611571	5	0.009297520661157025	4	0.006456611570247934	
24	file:/C:/NLP_Ass2/OutputFiles/Tim_Whisler/024/024.txt	3	0.7475635625787806	10	0.16454022811817876	0	0.0421188551049897	1	0.025886186860146956	6	0.005595351554093523	8	0.0032280874350539557	7	0.0028899068466197316	9	0.0025517262581855075	2	0.0025517262581855075	5	0.001537184492882836	4	0.001537184492882836	
25	file:/C:/NLP_Ass2/OutputFiles/Tim_Whisler/025/025.txt	7	0.3403805496828753	10	0.17177589852008457	9	0.10200845665961945	0	0.07875264270613108	2	0.07293868921775899	5	0.061310782241014807	3	0.043868921775898524	8	0.03805496828752643	6	0.03805496828752643	4	0.026427061310782242	1	0.026427061310782242	
26	file:/C:/NLP_Ass2/OutputFiles/Tim_Whisler/026/026.txt	2	0.19280719280719283	6	0.12687312687312688	9	0.10489510489510491	8	0.09390609390609392	5	0.09390609390609392	10	0.08291708291708293	4	0.07192807192807193	0	0.07192807192807193	3	0.06093906093906094	7	0.04995004995004995	1	0.04995004995004995	
27	file:/C:/NLP_Ass2/OutputFiles/Tim_Whisler/027/027.txt	7	0.6774426026974159	10	0.15384879371289337	0	0.0726860908061361	6	0.03984350869968084	8	0.01568344829952984	3	0.01530594735577748	9	0.01002093414324445	1	0.008133429424482653	5	0.0024709152681972615	2	0.0024709152681972615	4	0.002093414324444902	
28	file:/C:/NLP_Ass2/OutputFiles/Tim_Whisler/028/028.txt	2	0.8515554640660783	10	0.029874173378277538	9	0.029591127807940716	5	0.026194580963898824	0	0.019118441705478217	8	0.011759256876720789	7	0.010060983454699843	1	0.00779661889200525	6	0.007230527751331601	3	0.003550935336952886	4	0.003267889766616062	
29	file:/C:/NLP_Ass2/OutputFiles/Tim_Whisler/029/029.txt	3	0.36641389648179173	10	0.35283484701525436	6	0.1307203950268936	0	0.056520589013314526	9	0.028877524027863505	1	0.028392557975487173	7	0.014328542456573496	8	0.0075390177233048234	5	0.005114187461423156	4	0.005114187461423156	2	0.004144255356670489	
30	file:/C:/NLP_Ass2/OutputFiles/Tim_Whisler/030/030.txt	5	0.861626562413964	2	0.0572655690765927	9	0.026375199603546062	6	0.010627168107483069	0	0.009415781069324378	4	0.007598700512086339	7	0.006993006993006994	10	0.006387313473927648	8	0.005781619954848302	3	0.003964539397610264	1	0.003964539397610264	
31	file:/C:/NLP_Ass2/OutputFiles/Tim_Whisler/031/031.txt	8	0.6068113568113568	10	0.180009555009555	0	0.08841796341796342	6	0.0505050505050505	7	0.024604149604149604	3	0.018973518973518975	1	0.015595140595140595	2	0.005835380835380836	9	0.0043338793338793345	5	0.003207753207753208	4	0.0017062517062517064	
32	file:/C:/NLP_Ass2/OutputFiles/Tim_Whisler/032/032.txt	1	0.789237167499372	10	0.16964858905294888	0	0.01275574287548497	6	0.009685432774164737	3	0.00722918469310855	5	0.002930750551260223	7	0.002009657520864153	9	0.0017026265107321296	8	0.0017026265107321296	2	0.0017026265107321296	4	0.0013955955006001062	
